,time,days,metal_creep_strain_rr,metal_creep_strain_tt,metal_creep_strain_zz,oxide_creep_strain_rr,oxide_creep_strain_tt,oxide_creep_strain_zz,oxide_stress_rr,oxide_stress_tt,oxide_stress_zz,years,dt,state,T_gas,T_steam,p_gas,p_steam
398,8208000.0,95.0,-5.1313679575427e-05,6.9023003892874e-05,-1.7709324317446e-05,-9.3570462564059e-08,1.144106369695e-07,-2.0840174405436998e-08,-16.613125141217,28.630159124123,-1.8101270356648,0.26388888888889,50400.0,1.0,1100.0,530.0,0.2,17.0
402,8294400.0,96.0,-5.1686172281673e-05,6.9532427718737e-05,-1.7846255437064002e-05,-9.4880191192586e-08,1.1607524605441e-07,-2.1195054861827003e-08,-16.612527155524003,28.702425817902004,-1.8068701965366,0.26666666666667005,50400.0,1.0,1100.0,530.0,0.2,17.0
406,8380800.0,97.0,-5.2056968399690994e-05,7.0039657031941e-05,-1.798268863225e-05,-9.619622671506599e-08,1.1774895486196001e-07,-2.1552728146897e-08,-16.611893615405,28.777913618895003,-1.8028152152131,0.26944444444444,50400.0,1.0,1100.0,530.0,0.2,17.0
410,8467200.0,98.0,-5.2425549010308e-05,7.0543962950765e-05,-1.8118413940457e-05,-9.751646882573e-08,1.1942886785584e-07,-2.1912399030108e-08,-16.611296162364,28.850009653314,-1.799473729491,0.27222222222222,50400.0,1.0,1100.0,530.0,0.2,17.0
414,8553600.0,99.0,-5.2792461511471e-05,7.1046108471817e-05,-1.8253646960346e-05,-9.884289951229802e-08,1.2111772118074998e-07,-2.2274821668453e-08,-16.6106756204,28.923703930115,-1.7956273555528999,0.275,50400.0,1.0,1100.0,530.0,0.2,17.0
418,8640000.0,100.0,-5.3158297337609004e-05,7.1546919680851e-05,-1.8388622343242e-05,-1.0017776052146e-07,1.2281861710567998e-07,-2.2640856584220003e-08,-16.610066852343,28.997483692133002,-1.7917916060714,0.27777777777778,50400.0,1.0,1100.0,530.0,0.2,17.0
422,8726400.0,101.0,-5.3522520638717e-05,7.2045643870857e-05,-1.852312323214e-05,-1.0151888542251e-07,1.2452856705675002e-07,-2.3009681634247997e-08,-16.609434122789,29.069983424727003,-1.7881944244374999,0.28055555555556,50400.0,1.0,1100.0,530.0,0.2,17.0
426,8812800.0,102.0,-5.3885145964131e-05,7.254229859695899e-05,-1.8657152632828e-05,-1.0286625811665e-07,1.2624755026935999e-07,-2.3381292152711e-08,-16.608826110109,29.141432888548998,-1.7847887405206,0.28333333333333,50400.0,1.0,1100.0,530.0,0.2,17.0
430,8899200.0,103.0,-5.4246203116610996e-05,7.3036923584102e-05,-1.8790720467492003e-05,-1.042198864608e-07,1.2797558298187e-07,-2.3755696521074e-08,-16.608208417220002,29.214259475924,-1.7809288847796,0.28611111111111,50400.0,1.0,1100.0,530.0,0.2,17.0
434,8985600.0,104.0,-5.460571408313e-05,7.3529547325623e-05,-1.8923833242492e-05,-1.0557977437545e-07,1.2971267377335e-07,-2.4132899397899e-08,-16.607583804115,29.288671327729997,-1.7768030076654,0.28888888888888997,50400.0,1.0,1100.0,530.0,0.2,17.0
438,9072000.0,105.0,-5.4963697536912e-05,7.402019362956099e-05,-1.905649609265e-05,-1.0694590488312e-07,1.3145880289878e-07,-2.4512898015657996e-08,-16.606945415412,29.360985521765,-1.773010938236,0.29166666666667,50400.0,1.0,1100.0,530.0,0.2,17.0
442,9158400.0,106.0,-5.5320166110775e-05,7.4508877686149e-05,-1.9188711575373003e-05,-1.0831826327037001e-07,1.3321395144556998e-07,-2.48956881752e-08,-16.606337912556,29.432493330331003,-1.7693749504848,0.29444444444444,50400.0,1.0,1100.0,530.0,0.2,17.0
446,9244800.0,107.0,-5.5675145951558996e-05,7.4995634558764e-05,-1.9320488607205e-05,-1.0969684208122e-07,1.3497811587351e-07,-2.5281273792287002e-08,-16.605788078008,29.502468326876002,-1.7660629070053997,0.29722222222221995,50400.0,1.0,1100.0,530.0,0.2,17.0
450,9331200.0,108.0,-5.6028655430785e-05,7.548048757361801e-05,-1.9451832142832997e-05,-1.1108163927818999e-07,1.367512965975e-07,-2.566965731931e-08,-16.605210022419,29.573755837856,-1.7628490165203,0.3,50400.0,1.0,1100.0,530.0,0.2,17.0
454,9417600.0,109.0,-5.6380153558053004e-05,7.5962736320668e-05,-1.9582582762614e-05,-1.1247080290209001e-07,1.3853093656599e-07,-2.6060133663895e-08,-16.60455410554,29.642561202624996,-1.7596432481296,0.30277777777778003,50400.0,1.0,1100.0,530.0,0.2,17.0
458,9504000.0,110.0,-5.6730267323619994e-05,7.6443171326739e-05,-1.9712904003119e-05,-1.1386612010975001e-07,1.4031950582981e-07,-2.6453385720057996e-08,-16.603986815043,29.710983671907,-1.7564869780246002,0.30555555555555997,50400.0,1.0,1100.0,530.0,0.2,17.0
462,9590400.0,111.0,-5.7078975673287e-05,7.6921777270113e-05,-1.9842801596826e-05,-1.1526752100171001e-07,1.4211691802629997e-07,-2.6849397024588002e-08,-16.603425719476,29.779971392529998,-1.7531703882591998,0.30833333333333,50400.0,1.0,1100.0,530.0,0.2,17.0
466,9676800.0,112.0,-5.742631132117e-05,7.7398598087314e-05,-1.9972286766144e-05,-1.1667511228678e-07,1.4392331662556e-07,-2.7248204338781e-08,-16.602837483819002,29.851802285599998,-1.7490594130153998,0.31111111111111,50400.0,1.0,1100.0,530.0,0.2,17.0
470,9763200.0,113.0,-5.7772283199692004e-05,7.7873649600898e-05,-2.0101366401206e-05,-1.1808892736319999e-07,1.4573874793703e-07,-2.7649820573831005e-08,-16.602264130467997,29.919516946111003,-1.7459718342816999,0.31388888888889,50400.0,1.0,1100.0,530.0,0.2,17.0
474,9849600.0,114.0,-5.8116922066368006e-05,7.834696806454599e-05,-2.0230045998178e-05,-1.1950897810311e-07,1.4756322962586e-07,-2.8054251522753e-08,-16.601673337591,29.989138257901,-1.7423568022004,0.31666666666667,50400.0,1.0,1100.0,530.0,0.2,17.0
478,9936000.0,115.0,-5.846022447551999e-05,7.8818552964337e-05,-2.0358328488817003e-05,-1.2093522222676e-07,1.4939670981384e-07,-2.8461487587074e-08,-16.601086759403998,30.057668053685003,-1.7388680741370002,0.31944444444444003,50400.0,1.0,1100.0,530.0,0.2,17.0
482,10022400.0,116.0,-5.8802183814414004e-05,7.9288395548814e-05,-2.04862117344e-05,-1.2236751847851e-07,1.5123900551227e-07,-2.8871487033757e-08,-16.600508475429002,30.129463342715997,-1.7346051252949,0.32222222222221997,50400.0,1.0,1100.0,530.0,0.2,17.0
486,10108800.0,117.0,-5.9142873722873e-05,7.975658595285e-05,-2.0613712229978e-05,-1.2380615726689998e-07,1.5309049429302e-07,-2.9284337026117997e-08,-16.599948060299,30.203275383505996,-1.7297385452541998,0.325,50400.0,1.0,1100.0,530.0,0.2,17.0
490,10195200.0,118.0,-5.948233271516e-05,8.022317206039101e-05,-2.074083934523e-05,-1.2525121763036e-07,1.5495129122954e-07,-2.9700073599187005e-08,-16.599352118311,30.272774499519,-1.7259258864023999,0.32777777777778005,50400.0,1.0,1100.0,530.0,0.2,17.0
494,10281600.0,119.0,-5.9820802654070995e-05,8.0688535389714e-05,-2.0867732735643e-05,-1.2670394981841e-07,1.5682318328848e-07,-3.0119233470076e-08,-16.598777861236,30.34060768703,-1.7224965416687,0.33055555555556,50400.0,1.0,1100.0,530.0,0.2,17.0
498,10368000.0,120.0,-6.0158008904446e-05,8.1152260755053e-05,-2.0994251850607002e-05,-1.2816286148998998e-07,1.5870407275062002e-07,-3.0541211260631e-08,-16.598223442014,30.413474442903,-1.7176676585314,0.33333333333333,50400.0,1.0,1100.0,530.0,0.2,17.0
502,10454400.0,121.0,-6.049393996546801e-05,8.1614328486277e-05,-2.1120388520809e-05,-1.2962787883084e-07,1.6059385450446e-07,-3.0965975673625e-08,-16.597678360528,30.478082847668,-1.7147533980270002,0.33611111111111003,50400.0,1.0,1100.0,530.0,0.2,17.0
506,10540800.0,122.0,-6.0828631570753006e-05,8.2074788826951e-05,-2.1246157256198002e-05,-1.3109903861978e-07,1.6249258929429997e-07,-3.1393550674519995e-08,-16.597142912007,30.546359192277002,-1.7109941919755,0.33888888888889,50400.0,1.0,1100.0,530.0,0.2,17.0
510,10627200.0,123.0,-6.1162092505173e-05,8.2533652799345e-05,-2.1371560294172e-05,-1.3257631475305e-07,1.6440024404759e-07,-3.1823929294537e-08,-16.59665149859,30.611171070993,-1.7079023395913002,0.34166666666667,50400.0,1.0,1100.0,530.0,0.2,17.0
514,10713600.0,124.0,-6.1494334572161e-05,8.299093591153e-05,-2.1496601339369e-05,-1.3405968716315e-07,1.6631679544895e-07,-3.2257108285802995e-08,-16.596195316538,30.673213103309003,-1.7055643039782,0.34444444444444,50400.0,1.0,1100.0,530.0,0.2,17.0
518,10800000.0,125.0,-6.1825382839024e-05,8.3446671444893e-05,-2.1621288605869e-05,-1.3554920280284e-07,1.6824231195422e-07,-3.2693109151382e-08,-16.595535548415,30.743457017477997,-1.7017856832557,0.34722222222222,50400.0,1.0,1100.0,530.0,0.2,17.0
522,10886400.0,126.0,-6.2155241499197e-05,8.390086313363499e-05,-2.1745621634438e-05,-1.3704480626108e-07,1.7017671943473001e-07,-3.3131913173656e-08,-16.595022421736,30.805377473603002,-1.6993517261936,0.35,50400.0,1.0,1100.0,530.0,0.2,17.0
526,10972800.0,127.0,-6.2483937008887e-05,8.435354618185e-05,-2.1869609172962e-05,-1.3854656813661e-07,1.721201160881e-07,-3.3573547951486004e-08,-16.594383169073,30.879092796296,-1.694299550675,0.35277777777778,50400.0,1.0,1100.0,530.0,0.2,17.0
530,11059200.0,128.0,-6.2811471279356e-05,8.480472211514399e-05,-2.1993250835788e-05,-1.4005442460417e-07,1.7407241753655e-07,-3.4017992932379e-08,-16.593799860188998,30.943474816012,-1.6912429125563002,0.35555555555556,50400.0,1.0,1100.0,530.0,0.2,17.0
534,11145600.0,129.0,-6.3137859472615e-05,8.525441026390601e-05,-2.2116550791291e-05,-1.4156838826055e-07,1.7603364338616e-07,-3.4465255125606e-08,-16.593282367421,31.010297108689,-1.6876187905553999,0.35833333333333,50400.0,1.0,1100.0,530.0,0.2,17.0
538,11232000.0,130.0,-6.3463109908269e-05,8.5702621702732e-05,-2.2239511794463e-05,-1.4308841687799e-07,1.7800374039315e-07,-3.4915323515166e-08,-16.592732185359,31.070606117216002,-1.6853468264023,0.36111111111111,50400.0,1.0,1100.0,530.0,0.2,17.0
542,11318400.0,131.0,-6.3787244407749e-05,8.614938369260501e-05,-2.2362139284856e-05,-1.4461455627207e-07,1.7998277243736e-07,-3.5368216165287e-08,-16.592279860308,31.138855181287,-1.681422456024,0.36388888888889,50400.0,1.0,1100.0,530.0,0.2,17.0
546,11404800.0,132.0,-6.4110273956137e-05,8.6594710865273e-05,-2.2484436909136e-05,-1.4614679695338e-07,1.8197072907247e-07,-3.5823932119095e-08,-16.591732845897,31.205986705584998,-1.6775509408062,0.36666666666666997,50400.0,1.0,1100.0,530.0,0.2,17.0
550,11491200.0,133.0,-6.4432203984223e-05,8.703861202753e-05,-2.2606408043306e-05,-1.4768507787983001e-07,1.8396753373643e-07,-3.6282455856602e-08,-16.591310930501002,31.262997193987,-1.6757187845533001,0.36944444444444,50400.0,1.0,1100.0,530.0,0.2,17.0
554,11577600.0,134.0,-6.4753051286835e-05,8.748110578039e-05,-2.2728054493555e-05,-1.4922947101717998e-07,1.8597327994851e-07,-3.6743808931335e-08,-16.590713321778,31.333659256047,-1.6711227210361999,0.37222222222222,50400.0,1.0,1100.0,530.0,0.2,17.0
558,11664000.0,135.0,-6.5072839464113e-05,8.7922226552767e-05,-2.2849387088654e-05,-1.5077995191762e-07,1.8798794814737e-07,-3.7207996229758e-08,-16.590232149721,31.397969879812997,-1.6678090295385,0.375,50400.0,1.0,1100.0,530.0,0.2,17.0
562,11750400.0,136.0,-6.539155501746501e-05,8.8361952641393e-05,-2.2970397623926998e-05,-1.5233646752334002e-07,1.9001145973369e-07,-3.7674992210355e-08,-16.589709575220002,31.457802701448003,-1.6659030081095,0.37777777777778,50400.0,1.0,1100.0,530.0,0.2,17.0
566,11836800.0,137.0,-6.5709217124197e-05,8.8800308068746e-05,-2.3091090944549e-05,-1.5389905229511e-07,1.9204386168106e-07,-3.8144809385951e-08,-16.589149097108,31.523672667408,-1.6620809233892,0.38055555555556,50400.0,1.0,1100.0,530.0,0.2,17.0
570,11923200.0,138.0,-6.6025849399787e-05,8.9237327473384e-05,-2.3211478073598e-05,-1.5546769428192002e-07,1.9408514985907e-07,-3.8617455577142995e-08,-16.588599346529,31.584964441218,-1.6590071837643998,0.38333333333333003,50400.0,1.0,1100.0,530.0,0.2,17.0
574,12009600.0,139.0,-6.634147115912099e-05,8.9673036121184e-05,-2.3331564962063e-05,-1.5704243384161e-07,1.9613538377555e-07,-3.9092949933931e-08,-16.588087189116003,31.652139613806,-1.6550291804375,0.38611111111111,50400.0,1.0,1100.0,530.0,0.2,17.0
578,12096000.0,140.0,-6.665607517608101e-05,9.010742145665301e-05,-2.3451346280572e-05,-1.5862322600448e-07,1.9819449665594002e-07,-3.9571270651463996e-08,-16.587561476185,31.715536259805003,-1.6517344642336003,0.38888888888889,50400.0,1.0,1100.0,530.0,0.2,17.0
582,12182400.0,141.0,-6.6969669660673e-05,9.054049410678199e-05,-2.357082444611e-05,-1.6021005395768e-07,2.0026246812051e-07,-4.0052414162831e-08,-16.587057085952,31.776858623263003,-1.6488545568362,0.39166666666667,50400.0,1.0,1100.0,530.0,0.2,17.0
586,12268800.0,142.0,-6.7282265631406e-05,9.097226760636e-05,-2.3690001974954002e-05,-1.6180292406987e-07,2.0233930930739e-07,-4.0536385237518e-08,-16.58646953975,31.839934769659,-1.6457912331773001,0.39444444444444,50400.0,1.0,1100.0,530.0,0.2,17.0
590,12355200.0,143.0,-6.7593881141829e-05,9.1402766273671e-05,-2.3808885131841e-05,-1.634018502606e-07,2.0442504379505e-07,-4.1023193534451004e-08,-16.585867532551998,31.904493873942,-1.6421297773946002,0.39722222222222,50400.0,1.0,1100.0,530.0,0.2,17.0
594,12441600.0,144.0,-6.7904317137451e-05,9.183166549403199e-05,-2.3927348356581e-05,-1.6500517599720002e-07,2.0651734008475e-07,-4.1512164087547003e-08,-16.585398708779,31.96126861322,-1.6404008145554,0.4,50400.0,1.0,1100.0,530.0,0.2,17.0
598,12528000.0,145.0,-6.821386078851e-05,9.2259406474473e-05,-2.4045545685963e-05,-1.6661498352474e-07,2.0861910360492001e-07,-4.2004120080179e-08,-16.584817553785,32.027213637827,-1.6362697617752,0.40277777777778,50400.0,1.0,1100.0,530.0,0.2,17.0
602,12614400.0,146.0,-6.8522375567288e-05,9.2685827332362e-05,-2.4163451765073998e-05,-1.6823074294026e-07,2.1072960834854e-07,-4.2498865408278e-08,-16.584395058106,32.083081576024,-1.6346032507654,0.40555555555556,50400.0,1.0,1100.0,530.0,0.2,17.0
606,12700800.0,147.0,-6.882999154431e-05,9.3111090584304e-05,-2.4281099039994e-05,-1.6985302884393e-07,2.1284963674775e-07,-4.2996607903825006e-08,-16.58376880951,32.147242247237,-1.6308164079591998,0.40833333333333,50400.0,1.0,1100.0,530.0,0.2,17.0
610,12787200.0,148.0,-6.913664470951999e-05,9.3535109857874e-05,-2.4398465148354e-05,-1.7148138677460999e-07,2.1497857798329e-07,-4.3497191208684e-08,-16.583297711503,32.206812310153,-1.6281487376803,0.41111111111111,50400.0,1.0,1100.0,530.0,0.2,17.0
614,12873600.0,149.0,-6.944238521583101e-05,9.395794703671501e-05,-2.4515561820883e-05,-1.7311599667028e-07,2.1711667981205e-07,-4.4000683141774005e-08,-16.582804591220004,32.265769526639,-1.6255765070683,0.41388888888888997,50400.0,1.0,1100.0,530.0,0.2,17.0
618,12960000.0,150.0,-6.9747245489099e-05,9.437963387960401e-05,-2.4632388390505e-05,-1.747567769643e-07,2.1926384253514e-07,-4.4507065570836e-08,-16.582458377599,32.328527935091,-1.6220633229619,0.41666666666667,50400.0,1.0,1100.0,530.0,0.2,17.0
622,13046400.0,151.0,-7.005120462027199e-05,9.4800134811395e-05,-2.4748930191123e-05,-1.7640349014066e-07,2.2141974429569002e-07,-4.5016254155038e-08,-16.581893813753,32.391609615816,-1.6183441673932002,0.41944444444444,50400.0,1.0,1100.0,530.0,0.2,17.0
626,13132800.0,152.0,-7.035438644721999e-05,9.5219653679286e-05,-2.4865267232066e-05,-1.7805654376659e-07,2.2358509578596002e-07,-4.552855201937201e-08,-16.581311868556,32.452775345155004,-1.6151813100519,0.42222222222222,50400.0,1.0,1100.0,530.0,0.2,17.0
630,13219200.0,153.0,-7.0656680727484e-05,9.5638017164025e-05,-2.4981336436541e-05,-1.7971560341697e-07,2.257592973049e-07,-4.6043693887922996e-08,-16.580815162368,32.513079107522,-1.6121439143414,0.425,50400.0,1.0,1100.0,530.0,0.2,17.0
634,13305600.0,154.0,-7.095809625878001e-05,9.605523504485401e-05,-2.5097138786074e-05,-1.8138066654559e-07,2.2794234643111e-07,-4.6561679885520997e-08,-16.580347572147,32.573437131637995,-1.6090656535966,0.42777777777778,50400.0,1.0,1100.0,530.0,0.2,17.0
638,13392000.0,155.0,-7.1258635476857e-05,9.6471310389726e-05,-2.5212674912869e-05,-1.8305169950464998e-07,2.3013419886771002e-07,-4.7082499363061e-08,-16.579817112165,32.629933137574,-1.6067522032252,0.43055555555555997,50400.0,1.0,1100.0,530.0,0.2,17.0
642,13478400.0,156.0,-7.1558321665761e-05,9.688627654984599e-05,-2.5327954884085e-05,-1.8472873597095999e-07,2.3233491068649997e-07,-4.7606174715539995e-08,-16.579308932664002,32.689146018418,-1.6038825364343998,0.43333333333333,50400.0,1.0,1100.0,530.0,0.2,17.0
646,13564800.0,157.0,-7.1857153887979e-05,9.7300131106623e-05,-2.5442977218644e-05,-1.8641175138172e-07,2.3454444762322002e-07,-4.8132696241504e-08,-16.578817267049,32.745861601442,-1.6015368747478997,0.43611111111111,50400.0,1.0,1100.0,530.0,0.2,17.0
650,13651200.0,158.0,-7.215514346614e-05,9.7712886670324e-05,-2.5557743204184e-05,-1.8810077646743e-07,2.3676285017209002e-07,-4.8662073704657994e-08,-16.578259765085,32.808879260614,-1.5978218506667,0.43888888888889,50400.0,1.0,1100.0,530.0,0.2,17.0
654,13737600.0,159.0,-7.2452295845274e-05,9.8124550942818e-05,-2.5672255097542998e-05,-1.8979579876236e-07,2.3899010345759e-07,-4.919430469523e-08,-16.577748922770002,32.869709905290996,-1.5944255832381,0.44166666666667,50400.0,1.0,1100.0,530.0,0.2,17.0
658,13824000.0,160.0,-7.2748612633908e-05,9.853512481895501e-05,-2.5786512185047e-05,-1.9149676340718e-07,2.4122613485149004e-07,-4.972937144431e-08,-16.577385435519,32.922915119446,-1.5927435758648998,0.44444444444444003,50400.0,1.0,1100.0,530.0,0.2,17.0
662,13910400.0,161.0,-7.304409648787399e-05,9.8944610974733e-05,-2.5900514486859e-05,-1.9320366609716e-07,2.4347093770492e-07,-5.0267271607758e-08,-16.576867101963,32.976900595289,-1.5907853728942,0.44722222222222,50400.0,1.0,1100.0,530.0,0.2,17.0
666,13996800.0,162.0,-7.3338769011367e-05,9.9353040999314e-05,-2.6014271987947002e-05,-1.9491651955012e-07,2.4572454156304e-07,-5.080802201292099e-08,-16.576494112882,33.02995703375,-1.5891552154656001,0.45,50400.0,1.0,1100.0,530.0,0.2,17.0
670,14083200.0,163.0,-7.3632640934811e-05,9.9760428950575e-05,-2.6127788015765e-05,-1.9663530557328e-07,2.4798692690337e-07,-5.1351621330089e-08,-16.575995522849,33.079959103600004,-1.5881801461453,0.45277777777778,50400.0,1.0,1100.0,530.0,0.2,17.0
674,14169600.0,164.0,-7.3925726434982e-05,0.00010016679338393001,-2.6241066948947e-05,-1.9836006732627e-07,2.5025815564999e-07,-5.189808832372e-08,-16.575474670051,33.135865851752,-1.585836696833,0.45555555555556,50400.0,1.0,1100.0,530.0,0.2,17.0
678,14256000.0,165.0,-7.421803108804399e-05,0.00010057214059314001,-2.63541095051e-05,-2.0009080200553998e-07,2.5253822361806e-07,-5.2447421612512e-08,-16.57498794842,33.192392633456,-1.5833332482353002,0.45833333333333,50400.0,1.0,1100.0,530.0,0.2,17.0
682,14342400.0,166.0,-7.450955451453299e-05,0.00010097646941741,-2.646691490288e-05,-2.0182747174789e-07,2.548270802712e-07,-5.2999608523307e-08,-16.574561712458998,33.245126602279996,-1.5817606772751,0.46111111111111003,50400.0,1.0,1100.0,530.0,0.2,17.0
686,14428800.0,167.0,-7.480031114415699e-05,0.00010137979787044,-2.6579486726283e-05,-2.0357012083183e-07,2.5712478733491e-07,-5.355466650308e-08,-16.574048032601,33.303776834779995,-1.5787194261738,0.46388888888889,50400.0,1.0,1100.0,530.0,0.2,17.0
690,14515200.0,168.0,-7.50902982853e-05,0.00010178212347236,-2.6691825187056e-05,-2.0531870524419e-07,2.5943128690682997e-07,-5.4112581662645e-08,-16.573605501594997,33.356271548232996,-1.5770979156013998,0.46666666666667,50400.0,1.0,1100.0,530.0,0.2,17.0
694,14601600.0,169.0,-7.5379527880921e-05,0.00010218346041935,-2.6803932538433e-05,-2.0707324368840999e-07,2.6174660631880996e-07,-5.4673362630399e-08,-16.573102332447,33.41197869848,-1.5747415980218997,0.46944444444444,50400.0,1.0,1100.0,530.0,0.2,17.0
698,14688000.0,170.0,-7.5668006807739e-05,0.00010258381676929,-2.6915809961554e-05,-2.0883375934438e-07,2.6407077616456e-07,-5.5237016820184007e-08,-16.572649594806002,33.471966321757,-1.5713277002186001,0.47222222222222,50400.0,1.0,1100.0,530.0,0.2,17.0
702,14774400.0,171.0,-7.59557331008e-05,0.00010298318829818,-2.7027455197376998e-05,-2.1060019470583e-07,2.6640371917005e-07,-5.5803524464223006e-08,-16.572180165041,33.524678500307004,-1.5696778831768,0.475,50400.0,1.0,1100.0,530.0,0.2,17.0
706,14860800.0,172.0,-7.6242713749109e-05,0.00010338158645743,-2.7138872708322e-05,-2.1237254330265e-07,2.6874543175359004e-07,-5.637288845093499e-08,-16.571658399061,33.57578365838,-1.5683807142643003,0.47777777777778,50400.0,1.0,1100.0,530.0,0.2,17.0
710,14947200.0,173.0,-7.652895511398901e-05,0.0001037790175773,-2.7250062463312e-05,-2.1415081089368998e-07,2.7109592051642e-07,-5.6945109622728005e-08,-16.571239642639,33.628710759708,-1.566588883863,0.48055555555556,50400.0,1.0,1100.0,530.0,0.2,17.0
714,15033600.0,174.0,-7.6814468880445e-05,0.00010417549874565,-2.7361029865206e-05,-2.1593500053710003e-07,2.7345519642905004e-07,-5.7520195891955996e-08,-16.570808712845,33.680916709709,-1.5649845068688997,0.48333333333333,50400.0,1.0,1100.0,530.0,0.2,17.0
718,15120000.0,175.0,-7.709926401790899e-05,0.00010457103989201,-2.7471775874099e-05,-2.1772512888807997e-07,2.7582328199913003e-07,-5.8098153111050997e-08,-16.570297632201,33.736416077303,-1.5625187874453998,0.48611111111111,50400.0,1.0,1100.0,530.0,0.2,17.0
722,15206400.0,176.0,-7.7383344840927e-05,0.00010496564703261,-2.7582302191684997e-05,-2.1952119870265001e-07,2.782001818378e-07,-5.8678983135153e-08,-16.569788944764,33.792867003508,-1.5597908945339,0.48888888888889,50400.0,1.0,1100.0,530.0,0.2,17.0
726,15292800.0,177.0,-7.7666155100891e-05,0.00010535854227506,-2.7692387174165e-05,-2.2131847176083002e-07,2.8057940368625e-07,-5.9260931925425004e-08,-16.569355452059,33.84939153987,-1.5570058575713,0.49166666666666997,50400.0,1.0,1100.0,530.0,0.2,17.0
730,15379200.0,178.0,-7.7948268978218e-05,0.00010575052763635,-2.780225865813e-05,-2.2312167835310998e-07,2.8296743160931e-07,-5.9845753256205e-08,-16.568877686623,33.905664190425,-1.5542521004745,0.49444444444444,50400.0,1.0,1100.0,530.0,0.2,17.0
734,15465600.0,179.0,-7.8229700347558e-05,0.00010614161690015,-2.7911916552595e-05,-2.2493080774033e-07,2.8536425402142e-07,-6.043344628109e-08,-16.568349731603,33.965560357968,-1.5506066912515,0.49722222222222,50400.0,1.0,1100.0,530.0,0.2,17.0
